Feature	Gain	Cover	Frequency
ctrx_quarter	0.231724787632564	0.0183471225533521	0.020541958041958
mpayroll	0.0972627189959969	0.0320528820064341	0.0118006993006993
mcuenta_corriente	0.0555099538463444	0.0293732351917956	0.027534965034965
mcaja_ahorro	0.0489326223493731	0.0177221358828804	0.0231643356643357
mprestamos_personales	0.0427633121527796	0.0225326696524431	0.0152972027972028
mpasivos_margen	0.0404075977244239	0.0170352083223448	0.020541958041958
mcuentas_saldo	0.0386513235802468	0.0409253575441935	0.0393356643356643
mtarjeta_visa_consumo	0.0285486731120143	0.0129643144774927	0.0179195804195804
Visa_status	0.0281347122996941	0.0137377869098897	0.00611888111888112
mrentabilidad_annual	0.0236468456934581	0.0321043503490574	0.0393356643356643
mcomisiones_mantenimiento	0.0200163931470437	0.0132643919897924	0.0170454545454545
cpayroll_trx	0.0193268627645737	0.00991074568172271	0.00611888111888112
mrentabilidad	0.013851390734269	0.0143494714937055	0.0218531468531469
Visa_fechaalta	0.0136682889136835	0.0124497936684556	0.0218531468531469
cprestamos_personales	0.0120617666861729	0.00961884781439602	0.00699300699300699
cdescubierto_preacordado	0.0119235510417003	0.0104340396884993	0.00699300699300699
Visa_msaldototal	0.011579981154994	0.0176233215435595	0.0201048951048951
Visa_mpagominimo	0.0108638509286864	0.011366348467365	0.0187937062937063
cliente_edad	0.0107385678705266	0.0204960518862038	0.0310314685314685
mactivos_margen	0.010662567096206	0.019287692285789	0.0257867132867133
ctarjeta_visa_transacciones	0.00888693131609259	0.0118041952683551	0.0131118881118881
Master_fechaalta	0.00795492932710426	0.0289761646527733	0.0253496503496504
ccajas_consultas	0.00762210328967044	0.0179566217490597	0.0100524475524476
Master_Fvencimiento	0.00742922405575215	0.0153957667963054	0.0214160839160839
Visa_Fvencimiento	0.00710515460580358	0.014723043847865	0.0196678321678322
ccaja_seguridad	0.00680497438753002	0.0175763576972732	0.0083041958041958
mcomisiones_otras	0.00674903897277832	0.0136597062630948	0.0170454545454545
Visa_msaldopesos	0.00622833053574274	0.0124892527311335	0.013548951048951
ctarjeta_master	0.0060641924468531	0.00134222607639432	0.00174825174825175
Visa_mconsumospesos	0.00569726116455509	0.011508248232841	0.0166083916083916
ccomisiones_otras	0.00563400598911394	0.00533663292297507	0.0109265734265734
mautoservicio	0.00511412193230775	0.0108462336267758	0.0122377622377622
chomebanking_transacciones	0.00492283349806572	0.0177495694038932	0.0179195804195804
cproductos	0.00492178113305651	0.0110959160699476	0.0126748251748252
Master_status	0.00486111178873782	0.0125812534099302	0.00655594405594406
mtarjeta_master_consumo	0.00473981328016084	0.0129999601669178	0.00786713286713287
Visa_mpagospesos	0.004581077190369	0.0105945672538093	0.013986013986014
Visa_mconsumosdolares	0.00454926937920696	0.0065343817513324	0.0109265734265734
mcomisiones	0.00429959184758414	0.00538858911718726	0.0113636363636364
Visa_cconsumos	0.00424115443054461	0.00949668977654877	0.0131118881118881
thomebanking	0.00420329498245383	0.00527631007401416	0.00699300699300699
mcaja_ahorro_dolares	0.00397413793416354	0.00508339729406449	0.0126748251748252
Visa_mfinanciacion_limite	0.00392103647286095	0.0053644160709599	0.0131118881118881
cliente_antiguedad	0.00390957145660205	0.00920231199697877	0.0126748251748252
mcuenta_debitos_automaticos	0.00389763867002902	0.0138245025298073	0.0100524475524476
mtransferencias_emitidas	0.00378037729293509	0.00574628190212977	0.0109265734265734
mttarjeta_visa_debitos_automaticos	0.00362291441355897	0.00470275109186674	0.0118006993006993
mtransferencias_recibidas	0.00355414960910654	0.00218301389719242	0.00961538461538462
tcallcenter	0.00354259390261198	0.00356360950104954	0.00480769230769231
Visa_mconsumototal	0.00345507899409445	0.00653611362447281	0.00961538461538462
numero_de_cliente	0.00336703460304253	0.00545607525364441	0.0118006993006993
ctarjeta_debito_transacciones	0.00335768141578623	0.00547313379753442	0.00961538461538462
Master_mconsumospesos	0.00334519768104222	0.00804728270608479	0.0083041958041958
Master_mlimitecompra	0.00316002016072202	0.00443794524944067	0.00874125874125874
internet	0.00314413464882759	0.0158733572400668	0.00743006993006993
ccallcenter_transacciones	0.00300310738847256	0.0132324051872837	0.00699300699300699
ccomisiones_mantenimiento	0.00297424313261314	0.0124823577620111	0.00568181818181818
cmobile_app_trx	0.00282220207627192	0.00577871590192827	0.00655594405594406
Visa_mlimitecompra	0.00268460678275673	0.00325161214826236	0.00786713286713287
tmobile_app	0.00261476082772203	0.0163235873405537	0.00611888111888112
ctransferencias_recibidas	0.00258640335095228	0.011191518719642	0.0100524475524476
Master_mfinanciacion_limite	0.00244108929962464	0.00356671548949854	0.00786713286713287
Master_mpagospesos	0.0021612299069414	0.0168682899012209	0.00961538461538462
ctarjeta_visa_debitos_automaticos	0.0019322364393937	0.0113432405637733	0.00786713286713287
mpagomiscuentas	0.00173814620858037	0.00636607295318024	0.00743006993006993
Master_mconsumototal	0.0017290819342998	0.00368350715986847	0.00437062937062937
