Feature	Gain	Cover	Frequency
ctrx_quarter	0.237099303530785	0.0325271895816624	0.0275229357798165
mcaja_ahorro	0.0971749841450104	0.0235875845279961	0.0372369131138694
mpayroll	0.0528574492401987	0.0464416943662896	0.0250944414463033
ccomisiones_mantenimiento	0.0319528565555619	0.0114025435797623	0.00647598488936859
mprestamos_personales	0.0282826107441943	0.0238819652552758	0.00836481381543443
mrentabilidad_annual	0.026804706597045	0.0319643768126522	0.0388559093362115
mcuentas_saldo	0.025229065422115	0.0364205627782115	0.0277927684835402
cpayroll_trx	0.0250285240394372	0.0133741543721708	0.00593631948192121
Visa_status	0.0181322618212178	0.0152240035953226	0.0032379924446843
mcomisiones	0.0180845011033192	0.0146578726974001	0.0194279546681058
Visa_msaldototal	0.0179345949127072	0.0188063289654473	0.0250944414463033
mactivos_margen	0.0176119160901734	0.0166473279895351	0.0221262817053427
Visa_fechaalta	0.0167649261884373	0.0173722091840823	0.0307609282245008
mcuenta_corriente	0.0164553775313915	0.0204322885870601	0.0226659471127901
mpasivos_margen	0.0153605292825614	0.0155456786088165	0.0259039395574744
Master_fechaalta	0.0140160146091902	0.0251408205500378	0.0280626011872639
mtarjeta_visa_consumo	0.0138726389518125	0.0196504946007544	0.0210469508904479
mcomisiones_otras	0.0130572715099427	0.0123705197671567	0.0159201295196978
Visa_Fvencimiento	0.0129186939141689	0.0137777886988902	0.0245547760388559
Visa_mconsumospesos	0.0113531390815543	0.0115800558311123	0.0210469508904479
numero_de_cliente	0.0110005926540303	0.0129370329379954	0.0242849433351322
Master_mfinanciacion_limite	0.010737591485822	0.00895257175098259	0.0229357798165138
mcomisiones_mantenimiento	0.00987581944794776	0.0209042733111897	0.0140313005936319
cprestamos_personales	0.00966831144083267	0.0117519410251364	0.00512682137075014
Visa_msaldopesos	0.00904841752447747	0.0149810768025586	0.0202374527792768
Master_Fvencimiento	0.00900767513433412	0.0131615341762003	0.0164597949271452
cdescubierto_preacordado	0.00876164612077412	0.0128363575427943	0.0029681597409606
cliente_edad	0.00873824697283708	0.0141714533479561	0.0196977873718295
Visa_cconsumos	0.00869453067712837	0.0129465133063162	0.0167296276308689
Visa_mpagominimo	0.00861242313784348	0.0113012871297287	0.0167296276308689
chomebanking_transacciones	0.00857964918086132	0.0121618140458476	0.0186184565569347
mrentabilidad	0.00837578762194675	0.0100829833459134	0.0175391257420399
cliente_antiguedad	0.00750583754897173	0.00717856547439771	0.0137614678899083
mcaja_ahorro_dolares	0.00732598485718412	0.0144700390773137	0.0161899622234215
ccomisiones_otras	0.00713724592279488	0.0182787770502241	0.0164597949271452
mttarjeta_visa_debitos_automaticos	0.00708474566215853	0.00550989832259103	0.011332973556395
mtransferencias_recibidas	0.00646101464730556	0.0083080443234131	0.0137614678899083
ccajas_consultas	0.00597594014496442	0.00996811798006441	0.00242849433351322
ctarjeta_master	0.00583212876657211	0.000647142174316052	0.000539665407447383
cmobile_app_trx	0.00534385472400558	0.00267080324698945	0.00593631948192121
mautoservicio	0.00529475487520071	0.016669484527756	0.018348623853211
Master_mlimitecompra	0.00525235351993316	0.00593180529470314	0.0107933081489477
Visa_mfinanciacion_limite	0.00488380782209486	0.00744166098621856	0.010523475445224
ctarjeta_visa_transacciones	0.00480515571425623	0.0106553529378278	0.0126821370750135
mtarjeta_master_consumo	0.00464550610076778	0.0107594687892742	0.00377765785213168
ccaja_seguridad	0.00453661019401707	0.0119388266083907	0.00242849433351322
Visa_mpagospesos	0.00440300059559862	0.00586273622421059	0.00890447922288181
Visa_mconsumototal	0.00403735528481612	0.00549791024394012	0.00836481381543443
Visa_mconsumosdolares	0.0037038283021809	0.00884483195229087	0.00836481381543443
Visa_mlimitecompra	0.00366010818078302	0.00732564880162105	0.00863464651915812
thomebanking	0.00348840969086443	0.00133740473357543	0.0029681597409606
mextraccion_autoservicio	0.00346175203185679	0.0108051886300475	0.0121424716675661
ctarjeta_debito_transacciones	0.00339972382831508	0.00721171618168747	0.0159201295196978
mcuenta_debitos_automaticos	0.00336155848761942	0.00989862076390576	0.00539665407447383
Master_mpagominimo	0.00321056978826373	0.0039764946194399	0.00674581759309228
ctransferencias_recibidas	0.00320466093684544	0.00795826460512286	0.00755531570426336
mpagomiscuentas	0.0031779813994564	0.00661134892139327	0.00728548300053967
ccallcenter_transacciones	0.00310679031924153	0.0126747019720068	0.0029681597409606
Master_status	0.00305293466656981	0.00725624333096227	0.00134916351861846
cproductos	0.00264547100862303	0.00843520358624596	0.00566648677819752
Master_mconsumospesos	0.0026000181498183	0.00392838939566979	0.00647598488936859
mtransferencias_emitidas	0.00259104264765096	0.00971346305423246	0.0151106314085267
ctransferencias_emitidas	0.0023218843761598	0.00576213728359282	0.00512682137075014
cextraccion_autoservicio	0.00227406269524152	0.00821889827936361	0.00836481381543443
ctarjeta_debito	0.0022293717240446	0.00248321428156936	0.00404749055585537
matm	0.00204881123247514	0.00549566247919308	0.00512682137075014
cpagomiscuentas	0.00198041124294778	0.00643028917738126	0.0062061521856449
internet	0.00196763411237517	0.0101311038606002	0.00215866162978953
tcallcenter	0.0019531231709997	0.00467258301794161	0.00242849433351322
Visa_msaldodolares	0.00180082878473138	0.00817982998733163	0.0032379924446843
tmobile_app	0.00178750974803692	0.009258604156747	0.00134916351861846
Master_msaldopesos	0.00177440481152256	0.00625158423453281	0.0062061521856449
Master_mconsumototal	0.0017561055311466	0.00389199701405096	0.00350782514840799
ccaja_ahorro	0.00163876595383265	0.0077658284191258	0.0029681597409606
ctarjeta_visa_debitos_automaticos	0.0016106565276997	0.00129379503929941	0.00377765785213168
mplazo_fijo_dolares	0.00160945461635652	0.0110985754477452	0.00269832703723691
Master_msaldototal	0.0015452858354247	0.00365688387969333	0.00512682137075014
Master_mpagospesos	0.00139194995988943	0.00471321098347154	0.00350782514840799
catm_trx	0.00138012423733813	0.00640773507532757	0.0062061521856449
Visa_mpagado	0.00120962474792542	0.0120893809736929	0.00242849433351322
matm_other	0.00113957037975879	0.00307463635562531	0.00377765785213168
ccuenta_debitos_automaticos	0.00107267062328574	0.00290337808918375	0.00269832703723691
Visa_mpagosdolares	0.00101680245922673	0.00123099524463196	0.00188882892606584
Visa_fultimo_cierre	0.000926643932829492	0.00346964660535611	0.00269832703723691
Master_fultimo_cierre	0.000827186315032344	0.00110065547113661	0.00161899622234215
mttarjeta_master_debitos_automaticos	0.000825658558844279	0.00266702639057775	0.00161899622234215
minversion2	0.000812259061358916	0.00796115458836906	0.00107933081489477
catm_trx_other	0.000705667148540134	0.00241718810348947	0.00188882892606584
ccheques_depositados	0.000502521406671897	0.00399054697183809	0.000809498111171074
ccajas_transacciones	0.000488467899651551	0.000330696654315327	0.000269832703723691
ctarjeta_master_transacciones	0.000464227491238523	0.000392869521400272	0.00107933081489477
tcuentas	0.00046114841599011	0.00481105755909293	0.000809498111171074
Visa_delinquency	0.00024232892069775	0.00142075552021587	0.000539665407447383
mcheques_emitidos	0.000239373501543319	0.00287961600471499	0.000539665407447383
Visa_cadelantosefectivo	0.000226975060687152	0.000770784526320201	0.000809498111171074
Master_cconsumos	0.000196609078661166	0.000770830399070141	0.00161899622234215
cseguro_vida	0.000186739933765471	0.00159846655348228	0.000539665407447383
ccajas_extracciones	0.000186717338304384	0.00368985109598333	0.000539665407447383
Master_mconsumosdolares	0.000142478059139671	9.54611926245242e-05	0.000269832703723691
mcaja_ahorro_adicional	0.000119888374111184	0.000802115614529019	0.000269832703723691
ccajas_otras	0.000119132443708721	0.00207643002602071	0.000269832703723691
mprestamos_prendarios	0.000117497138363242	0.00239905307634665	0.000269832703723691
Visa_madelantopesos	0.000115282226598254	0.00096585074998047	0.000809498111171074
cinversion1	0.000104586727863236	0.00249089032172593	0.000269832703723691
Master_cadelantosefectivo	8.67288577353743e-05	9.11797359634852e-05	0.000539665407447383
Master_delinquency	6.24970327238905e-05	5.68363371752934e-05	0.000269832703723691
mcajeros_propios_descuentos	2.12206017483141e-05	0.00151302091126126	0.000809498111171074
Master_msaldodolares	1.52575766816455e-05	0.000499951810676188	0.000269832703723691
mforex_sell	6.0502091996792e-06	0.00050337697600502	0.000269832703723691
cforex	5.59141238385587e-06	0.000316858374750183	0.000269832703723691
Master_mpagosdolares	1.00144352251514e-08	4.42213309418747e-05	0.000269832703723691
Master_madelantopesos	2.68299790817171e-12	0.00010283141444817	0.000539665407447383
