Feature	Gain	Cover	Frequency
ctrx_quarter	0.328891025854696	0.0530828754051463	0.0510585305105853
mcuentas_saldo	0.148326514703782	0.0407935338266484	0.0423412204234122
mpayroll	0.0578611308801833	0.0665132112261195	0.0242839352428394
mprestamos_personales	0.0392619068026589	0.0312834605398684	0.014321295143213
cpayroll_trx	0.0274739919733483	0.0168456685407622	0.00560398505603985
mcaja_ahorro	0.0252098600724217	0.0215999284592389	0.0292652552926526
mrentabilidad_annual	0.0230479343109409	0.0307635824346797	0.0298879202988792
mpasivos_margen	0.0182437424329138	0.0141354554903944	0.0180572851805729
mcomisiones_mantenimiento	0.0148302916890409	0.029778343520105	0.0161892901618929
Master_status	0.0136242046974132	0.0118234531823783	0.0024906600249066
mtarjeta_visa_consumo	0.0134835748457698	0.0320315199073276	0.026774595267746
cdescubierto_preacordado	0.0130202119805638	0.0141661434520639	0.0049813200498132
mcuenta_corriente	0.0129833680987771	0.0114921873344422	0.0205479452054795
Visa_status	0.0129665802315937	0.0286432406628213	0.00560398505603985
Visa_mpagominimo	0.0125264969287431	0.01394690185389	0.0211706102117061
mactivos_margen	0.0122178398521556	0.012532119407064	0.0199252801992528
Visa_msaldototal	0.0101785682355607	0.0135933308112733	0.0211706102117061
Visa_fechaalta	0.010087903670641	0.0141619813789435	0.0230386052303861
cliente_edad	0.00987648355881178	0.0163160007706284	0.0286425902864259
Visa_Fvencimiento	0.00833642475996664	0.010679117557257	0.0217932752179328
ctarjeta_visa_transacciones	0.00800654020988317	0.0131391958751628	0.0180572851805729
mrentabilidad	0.00774453257391548	0.00825957548671415	0.012453300124533
cprestamos_personales	0.00726685592609082	0.0123518312960523	0.0074719800747198
ccajas_consultas	0.00707628393234099	0.0116071719319872	0.0037359900373599
chomebanking_transacciones	0.00697705111977715	0.00962863374996369	0.0149439601494396
ccaja_seguridad	0.00656898239889842	0.0117812755540665	0.00311332503113325
Master_fechaalta	0.00551459546299285	0.0106367347563266	0.0130759651307597
mtransferencias_recibidas	0.00521123824262479	0.012695378190731	0.0236612702366127
Visa_msaldopesos	0.00508210467105055	0.0067254998173524	0.0155666251556663
Master_Fvencimiento	0.00500744379233695	0.0101607635915209	0.0168119551681196
ccomisiones_otras	0.00482028343155713	0.0212280384328177	0.0224159402241594
Visa_mfinanciacion_limite	0.00477048145755999	0.00771252666474645	0.0130759651307597
ccallcenter_transacciones	0.0047566346721702	0.0271050615410873	0.0099626400996264
mcomisiones_otras	0.00474288982112247	0.0120212395867202	0.0155666251556663
numero_de_cliente	0.00469587080074039	0.009258942001599	0.0199252801992528
mautoservicio	0.0045108935820252	0.0237121805678492	0.0236612702366127
internet	0.00447428593162365	0.00516416550008935	0.00186799501867995
Visa_cconsumos	0.00444144449914363	0.00914202291936426	0.0118306351183064
cproductos	0.00434406125952756	0.00660283590179653	0.0112079701120797
Visa_mconsumospesos	0.00428805945460713	0.0125563590864343	0.0242839352428394
Master_mfinanciacion_limite	0.00408194057950895	0.00398237121688437	0.012453300124533
cliente_antiguedad	0.00380886797838412	0.00511337062179585	0.0087173100871731
mcomisiones	0.00374736611978138	0.0143947350595717	0.0161892901618929
Visa_mconsumosdolares	0.00344549224640325	0.0236948581367636	0.0168119551681196
Visa_mpagospesos	0.00341716769727312	0.00742824534647251	0.0149439601494396
mcuenta_debitos_automaticos	0.003231139179623	0.00890786234077982	0.00809464508094645
Master_mpagospesos	0.00296097997321008	0.0111542973419623	0.00933997509339975
ctarjeta_visa	0.00274293270780967	0.00157411364036517	0.0024906600249066
Visa_mconsumototal	0.00246714811712641	0.00361118463944122	0.0099626400996264
mttarjeta_visa_debitos_automaticos	0.00245165297451924	0.00200154682568209	0.0074719800747198
ctransferencias_recibidas	0.00244257818891508	0.0110734593302292	0.0112079701120797
ctransferencias_emitidas	0.00223581626005581	0.00214349696738749	0.00684931506849315
mcaja_ahorro_dolares	0.00222545394951269	0.00351281902400382	0.0099626400996264
mextraccion_autoservicio	0.00209148881189293	0.00990019436588369	0.0136986301369863
Master_msaldopesos	0.00203520122204003	0.00520443795408548	0.0049813200498132
mtarjeta_master_consumo	0.00202134530059467	0.00246166107810649	0.00311332503113325
ctarjeta_visa_debitos_automaticos	0.00200921625654091	0.00399623502382772	0.0049813200498132
tmobile_app	0.00195638669562661	0.0139381673624119	0.00186799501867995
thomebanking	0.0019257859891902	0.00518049137845605	0.0024906600249066
cmobile_app_trx	0.00188136879289641	0.00337796199282758	0.0049813200498132
ccomisiones_mantenimiento	0.00181612609150219	0.0159383366005119	0.0049813200498132
mtransferencias_emitidas	0.00181055526372996	0.0132188614719324	0.0224159402241594
cextraccion_autoservicio	0.00160856545003269	0.016443618139405	0.0136986301369863
Visa_mlimitecompra	0.0016068704424961	0.00211855383903909	0.0049813200498132
Master_mpagominimo	0.0014466582913009	0.00266759576644474	0.00435865504358655
Master_mconsumospesos	0.00139375645347062	0.00217395044606432	0.00311332503113325
tcallcenter	0.0013707483608947	0.00892881925825233	0.00560398505603985
Master_mlimitecompra	0.0011158411872595	0.00116382702388939	0.00311332503113325
ccaja_ahorro	0.00101738851794772	0.00967069413677915	0.0037359900373599
ccuenta_debitos_automaticos	0.000996146829412051	0.00153246359878694	0.0024906600249066
Visa_msaldodolares	0.0009561079919414	0.0045298303840893	0.0024906600249066
Master_mconsumototal	0.000903643971523364	0.000771419735606943	0.00186799501867995
mpagomiscuentas	0.000823724151913267	0.00132257200994689	0.00311332503113325
mplazo_fijo_dolares	0.000755026664569333	0.00954931987768312	0.0012453300124533
ctarjeta_debito_transacciones	0.000704445075574664	0.00672538257585605	0.0118306351183064
