Feature	Gain	Cover	Frequency
ctrx_quarter	0.287099532897004	0.0300740984293753	0.0324675324675325
mcuentas_saldo	0.127191570630936	0.0484143611162313	0.0395021645021645
mpayroll	0.0610072771050558	0.0237767855695819	0.0119047619047619
mprestamos_personales	0.0340720834743173	0.0208131882359827	0.0113636363636364
mpasivos_margen	0.0310859576461034	0.0136920045343598	0.0216450216450216
mtarjeta_visa_consumo	0.0274079523379177	0.021440852153371	0.0254329004329004
mrentabilidad_annual	0.0257433475454908	0.0343363405050298	0.0384199134199134
cpayroll_trx	0.0183083355763279	0.00885907346898902	0.00324675324675325
mcaja_ahorro	0.0178349349192627	0.0181327663336826	0.0281385281385281
mactivos_margen	0.0165546461760675	0.0291684468113369	0.0303030303030303
mcomisiones_mantenimiento	0.0156025690177126	0.0127055633442316	0.00974025974025974
mcuenta_corriente	0.0146655202166851	0.0258937658577373	0.0303030303030303
cdescubierto_preacordado	0.0134546559875677	0.0104993489398036	0.00432900432900433
cliente_edad	0.0131148407378544	0.0295982689611266	0.0346320346320346
Master_Fvencimiento	0.0130455481753219	0.0209548660610976	0.0313852813852814
Visa_mpagominimo	0.0126324602865734	0.0113507417869116	0.0162337662337662
Master_status	0.0111687294830662	0.00557740259543323	0.00324675324675325
mrentabilidad	0.0110134948505966	0.018128994608918	0.0238095238095238
Visa_Fvencimiento	0.0109414027371843	0.0210683396235533	0.0270562770562771
numero_de_cliente	0.0107054837014042	0.021336544010821	0.0297619047619048
Master_fechaalta	0.0103224478650715	0.0280202848764406	0.0297619047619048
Visa_fechaalta	0.0102958528454289	0.0214134331303386	0.0221861471861472
chomebanking_transacciones	0.00992248947570678	0.0135148879437951	0.0248917748917749
mtransferencias_recibidas	0.00787237874713036	0.0111522177619324	0.0211038961038961
Visa_cconsumos	0.00756420527186623	0.00991565844151329	0.0151515151515152
cliente_antiguedad	0.0075634902565926	0.0134335834604746	0.0211038961038961
Visa_mconsumospesos	0.00722386084423359	0.0192362597193196	0.0227272727272727
Visa_mpagospesos	0.00659338326240813	0.0155059209449321	0.0227272727272727
mcomisiones	0.00650433771278097	0.00977130307799902	0.012987012987013
cprestamos_personales	0.00642259996610421	0.00934220180393228	0.00378787878787879
Visa_mfinanciacion_limite	0.00604480617972305	0.0107047985208351	0.0173160173160173
mautoservicio	0.0058312704853711	0.0161761036571918	0.0151515151515152
ccomisiones_otras	0.00565960751852341	0.0101251372029247	0.0151515151515152
Master_mfinanciacion_limite	0.00562732889883566	0.00894927304381909	0.0140692640692641
ccajas_consultas	0.00561609075333495	0.0123979038839149	0.00378787878787879
Visa_msaldototal	0.00521466740339969	0.0270287846834711	0.0156926406926407
cproductos	0.00502223801418059	0.014999093820598	0.0091991341991342
mcomisiones_otras	0.00496501130670697	0.0106114193691557	0.0119047619047619
mttarjeta_visa_debitos_automaticos	0.00494487996476595	0.00807017797250176	0.0135281385281385
ctarjeta_visa_transacciones	0.0046381173645243	0.00668156536567007	0.012987012987013
ccaja_seguridad	0.00443371364836124	0.00830804121550306	0.00216450216450216
Visa_msaldopesos	0.00439601988205602	0.00586050079004761	0.0102813852813853
mcaja_ahorro_dolares	0.00423836206578332	0.00884538970303434	0.012987012987013
mtransferencias_emitidas	0.00414217185177001	0.00891418184344992	0.0135281385281385
Visa_mconsumosdolares	0.00336400517531034	0.00719512495434507	0.00703463203463204
ctransferencias_recibidas	0.00326584359204498	0.00567114218497406	0.00974025974025974
ctarjeta_master	0.00315367356204087	0.00161118298628252	0.00162337662337662
tcallcenter	0.00306135202654719	0.00369635463316417	0.00216450216450216
mcuenta_debitos_automaticos	0.00287355502773075	0.0108501965795914	0.00649350649350649
thomebanking	0.00284100521285329	0.00487176824494296	0.00487012987012987
Master_msaldopesos	0.00283086518230757	0.00903407892350804	0.00649350649350649
Visa_status	0.0027969625915724	0.0300513522257611	0.00865800865800866
cmobile_app_trx	0.00275800322453657	0.00749557565743255	0.00703463203463204
ctarjeta_debito	0.00226984627583265	0.00325435483276951	0.00541125541125541
internet	0.00217952785521104	0.00597069179340788	0.00270562770562771
ctarjeta_debito_transacciones	0.00212723490208095	0.00571716237621389	0.00811688311688312
Master_mconsumospesos	0.00207908391076414	0.00643214236554055	0.00487012987012987
ccallcenter_transacciones	0.00205866900826734	0.00699976763343439	0.00270562770562771
ctransferencias_emitidas	0.00198385089447206	0.00791107040222922	0.00487012987012987
ccajas_transacciones	0.00198278509977046	0.0062060963352828	0.00216450216450216
Master_mpagospesos	0.0019396759538018	0.00858762514096821	0.00487012987012987
ctarjeta_visa	0.00176768161771189	0.00960619679188934	0.00324675324675325
ctarjeta_visa_debitos_automaticos	0.00172991618465591	0.0037795642880381	0.00487012987012987
Master_mlimitecompra	0.00169361050360464	0.00358889265932638	0.00487012987012987
mpagomiscuentas	0.00163516296271305	0.00650955926906961	0.00487012987012987
mextraccion_autoservicio	0.00150662510459357	0.00642256501665036	0.00757575757575758
mtarjeta_master_consumo	0.00144717081272493	0.00645932967851916	0.00270562770562771
matm	0.00143739846784736	0.00283947798144963	0.00378787878787879
Visa_mconsumototal	0.00143297005326422	0.00150251097105268	0.00324675324675325
cextraccion_autoservicio	0.00141983920488951	0.00923131567041063	0.00865800865800866
Master_mconsumototal	0.00137943341505019	0.0009172499935089	0.00162337662337662
Master_msaldototal	0.00137860255818358	0.00498416049381429	0.00270562770562771
Visa_fultimo_cierre	0.00134571065876716	0.00379704552431885	0.00378787878787879
ccaja_ahorro	0.00125069792882134	0.00848092266119563	0.00324675324675325
mplazo_fijo_dolares	0.00113058464677713	0.00995826734585003	0.00270562770562771
cpagomiscuentas	0.00106862641155123	0.000649972446456409	0.00216450216450216
Visa_mpagado	0.00104389151015944	0.012561169362375	0.00378787878787879
Visa_mlimitecompra	0.00102115602413589	0.00554720305175529	0.00487012987012987
Master_cconsumos	0.00100161034884279	0.00118934196056802	0.00162337662337662
Master_fultimo_cierre	0.000981296524210847	0.00229233330775512	0.00270562770562771
ccuenta_debitos_automaticos	0.00093834354044143	0.00108275533582234	0.00162337662337662
Master_mpagominimo	0.000798143270144033	0.00150041270778776	0.00270562770562771
ccomisiones_mantenimiento	0.000696531347440884	0.00144468643985007	0.00162337662337662
Visa_msaldodolares	0.000570300975661829	0.00520938266610299	0.00216450216450216
catm_trx	0.000544756619080008	0.00236373862266627	0.00162337662337662
catm_trx_other	0.000540289944118472	0.00133421223531294	0.00108225108225108
ctarjeta_master_transacciones	0.000457330300819656	0.00245151811471226	0.00162337662337662
Visa_delinquency	0.00045402826154936	0.00219607065318408	0.00108225108225108
ccajas_extracciones	0.000408006883979945	0.00419395197368886	0.00108225108225108
Master_mconsumosdolares	0.000230910200641645	0.000204226666858729	0.000541125541125541
ccajas_depositos	0.000215909045501863	0.00209697598684443	0.000541125541125541
Master_mpagado	0.00020786809655188	0.000168337354082042	0.000541125541125541
cseguro_vida	0.000206337608533419	0.00334624074187998	0.00108225108225108
Master_mpagosdolares	0.000203336602907194	0.00020432964910486	0.000541125541125541
Visa_mpagosdolares	0.000179269046994147	0.000924059694534319	0.000541125541125541
Master_msaldodolares	0.0001638578611683	0.000742592104070563	0.000541125541125541
matm_other	0.000127177107163338	0.00209697598684443	0.000541125541125541
cseguro_accidentes_personales	0.000110003766544064	0.00176689214243274	0.000541125541125541
