Feature	Gain	Cover	Frequency
ctrx_quarter	0.1752236720192	0.0188376925551784	0.0213541666666667
mpayroll	0.0844538969109014	0.0236013477860022	0.0131510416666667
mcaja_ahorro	0.0627646497321131	0.0190945312207195	0.0298177083333333
mpasivos_margen	0.0415760882759759	0.0179519679754332	0.02109375
mcuentas_saldo	0.0337625393989016	0.0351489952649263	0.030859375
mprestamos_personales	0.030913138435976	0.01857178169628	0.00885416666666667
mrentabilidad_annual	0.0289278157920089	0.0315499587281842	0.0381510416666667
mtarjeta_visa_consumo	0.024885254177832	0.0144318420566984	0.020703125
Visa_status	0.0220988465810786	0.0101640828418099	0.00260416666666667
mactivos_margen	0.0201407171446838	0.0188770191805884	0.0227864583333333
cpayroll_trx	0.0196765230775693	0.0081870524496634	0.00416666666666667
ccomisiones_mantenimiento	0.0178638033826931	0.013243030846997	0.00494791666666667
mcuenta_corriente	0.0165790907555435	0.0210865578473772	0.0243489583333333
Visa_Fvencimiento	0.0148768547464268	0.0156065486253593	0.029296875
mrentabilidad	0.014669269484647	0.0158466032736049	0.0205729166666667
cliente_edad	0.0143973492509416	0.0211125243582532	0.028515625
Visa_msaldototal	0.013483170387491	0.0173404543463814	0.0196614583333333
Visa_fechaalta	0.0133556414357592	0.0149840739116281	0.0248697916666667
Master_fechaalta	0.0132736114236165	0.0210780187717652	0.0248697916666667
Master_Fvencimiento	0.012538121293445	0.0182324200804222	0.0243489583333333
numero_de_cliente	0.0119151792888984	0.0165178904319405	0.0266927083333333
Visa_mpagominimo	0.0115274424168795	0.0139978888077697	0.0203125
Visa_mconsumospesos	0.0114204472887199	0.0125317230910139	0.0231770833333333
ctarjeta_visa_transacciones	0.0103473264339537	0.0130059129421939	0.0127604166666667
mcomisiones_mantenimiento	0.00985780275587957	0.0115280094433536	0.0104166666666667
mcomisiones	0.00974006758944803	0.0100891384359948	0.0145833333333333
ccomisiones_otras	0.00924308788224235	0.0147711531182873	0.0165364583333333
Visa_msaldopesos	0.00922736998467422	0.0114088438397245	0.0158854166666667
Visa_mpagospesos	0.00893531103253186	0.0168551425560298	0.0200520833333333
cliente_antiguedad	0.00892832918611301	0.014982584858615	0.0190104166666667
cdescubierto_preacordado	0.00879291483503738	0.0122305667149636	0.00377604166666667
mcaja_ahorro_dolares	0.00841011116718479	0.0127227906526352	0.0182291666666667
cprestamos_personales	0.0084067108329839	0.0107173947197583	0.004296875
chomebanking_transacciones	0.00805472819033446	0.0102233692117746	0.0177083333333333
Master_mlimitecompra	0.00805019838565606	0.00994240237241073	0.0165364583333333
mcomisiones_otras	0.00801358744396759	0.0127862178768122	0.0166666666666667
cproductos	0.0078533898740333	0.0139566870785655	0.009375
Master_mfinanciacion_limite	0.00697019272782483	0.00627269096765949	0.0149739583333333
mtransferencias_recibidas	0.00674729184592219	0.0080276042853567	0.0140625
Visa_mlimitecompra	0.00673113387844157	0.0100054389499639	0.0139322916666667
Visa_cconsumos	0.00670549100944618	0.00977106935905528	0.0139322916666667
mautoservicio	0.00616180580048827	0.0127643784326205	0.0161458333333333
ccajas_consultas	0.00590893083582632	0.0126760739122715	0.00325520833333333
ctarjeta_debito_transacciones	0.0058343855315294	0.0107380668199212	0.01640625
mtransferencias_emitidas	0.00583083801149243	0.0112057075953492	0.0149739583333333
mttarjeta_visa_debitos_automaticos	0.00564492207451436	0.0100408499174506	0.0123697916666667
Visa_mfinanciacion_limite	0.0055535149006345	0.00964859934457309	0.011328125
mcuenta_debitos_automaticos	0.00546891939434795	0.0133938801897375	0.00872395833333333
