Feature	Gain	Cover	Frequency
ctrx_quarter	0.326844863947108	0.0476043549234014	0.0378238341968912
cpayroll_trx	0.11822124468504	0.0620917173440241	0.0191709844559586
mcuenta_corriente	0.0692996904813184	0.0187560648406511	0.0259067357512953
mpasivos_margen	0.0612459431978582	0.0270363311505264	0.0357512953367876
mprestamos_personales	0.0458173607049517	0.0348505389858143	0.0186528497409326
mrentabilidad_annual	0.0411196875061496	0.039958944851072	0.0575129533678757
Visa_status	0.0352054756811509	0.0287878369304349	0.00880829015544041
mtarjeta_visa_consumo	0.0261377080267843	0.0313777376457825	0.0274611398963731
Visa_mpagominimo	0.0174815448487518	0.0220654496642372	0.0284974093264249
mrentabilidad	0.0167483759992851	0.0215991294876918	0.027979274611399
mcomisiones_otras	0.0141332384065247	0.0268176791645544	0.0404145077720207
cdescubierto_preacordado	0.0130949258549111	0.0241475504426844	0.00880829015544041
mactivos_margen	0.0114028787057303	0.0175165625853445	0.0264248704663212
cliente_edad	0.0107233284701163	0.0195070676784653	0.0347150259067358
ccomisiones_mantenimiento	0.00943707388498055	0.0257687122910991	0.0124352331606218
Visa_fechaalta	0.00935624694063105	0.0171293745383721	0.022279792746114
ccajas_consultas	0.00929400411264239	0.0200465335522928	0.00725388601036269
ccaja_seguridad	0.00859705434831564	0.0274253183984606	0.00673575129533679
Master_fechaalta	0.0083701187440202	0.0262213421839627	0.0316062176165803
ctarjeta_master	0.00835099194254894	0.000723949397898216	0.00155440414507772
mcaja_ahorro_dolares	0.00819916306477514	0.0292499698756512	0.0160621761658031
mautoservicio	0.0076609925573969	0.037729227811898	0.0393782383419689
Visa_mconsumospesos	0.00702795355441386	0.0165421317008234	0.0310880829015544
mcuenta_debitos_automaticos	0.00652062101164108	0.0152617385145676	0.0139896373056995
ccomisiones_otras	0.00618868436725867	0.0229556943001199	0.0238341968911917
Master_Fvencimiento	0.00615471553000986	0.0119548398595832	0.0264248704663212
cprestamos_personales	0.00514940430987309	0.0137450448165421	0.00673575129533679
Visa_cconsumos	0.00490135345849357	0.0166837288165146	0.0207253886010363
