Feature	Gain	Cover	Frequency
ctrx_quarter	0.13450243202591	0.0415640612691147	0.0201386855364329
mcuentas_saldo	0.0379717590521675	0.0364551098996558	0.02336582612082
mpasivos_margen	0.0373117495092054	0.0207461681686435	0.0200571768406626
mrentabilidad_annual	0.0327673316682515	0.023797656760963	0.0390954949841964
mpayroll	0.0309085505599104	0.0633885590764619	0.00535693261645932
cliente_edad	0.0308463196636365	0.0168125623724922	0.0481595638379124
numero_de_cliente	0.0280049611099025	0.0142229545237813	0.042552067452974
mcaja_ahorro	0.027433882311371	0.0118181585124408	0.0178458761128201
mprestamos_personales	0.0240469224783679	0.0236332226800462	0.0070233326188744
cpayroll_trx	0.0239785796068944	0.0257263795953573	0.00263242898932236
mcuenta_corriente	0.0238025570362084	0.0130763473054072	0.0305702891747396
Visa_Fvencimiento	0.0234944729254382	0.0109780924641938	0.0331317754103359
Master_Fvencimiento	0.0225510071157949	0.016555895269528	0.0327181942503162
mrentabilidad	0.0213986222043731	0.0118229399821881	0.0259046710520358
cliente_antiguedad	0.0212327215448539	0.0106716494050936	0.0336781855560553
Master_fechaalta	0.0207721521818704	0.011500134504687	0.0280978587363737
Visa_fechaalta	0.0188087640638735	0.0100022619160573	0.0255318442399012
Master_mfinanciacion_limite	0.0178840371938263	0.0101386766419674	0.0260299529362753
mactivos_margen	0.016925827250351	0.0148866179077147	0.0243439304700637
mtarjeta_visa_consumo	0.016921114444334	0.0188793745533619	0.00811615291031327
Visa_mfinanciacion_limite	0.0167073628392357	0.0101848787596714	0.0249718493115534
chomebanking_transacciones	0.0152646772576888	0.00682568368831342	0.0216873507560686
Visa_mpagominimo	0.014073689166311	0.0109571674021102	0.0152843898772238
mcomisiones	0.0139324586536536	0.00679021799493443	0.0184677572731417
mcomisiones_mantenimiento	0.0126082040139924	0.0241068151870108	0.00994104204339281
Visa_mpagospesos	0.0113684127058308	0.00628130551832179	0.0166262645168497
Visa_mconsumospesos	0.0113240753318534	0.00872663244526799	0.0156647637908185
mcaja_ahorro_dolares	0.0105424782064671	0.0128347306263287	0.0155319348051187
mtransferencias_recibidas	0.0099431297482873	0.00711695031818957	0.0142459087162984
ctarjeta_visa_transacciones	0.00950081217981381	0.0169274426898925	0.00975387392717953
ccomisiones_otras	0.00914633356875598	0.0170239464272241	0.0139093079911729
cproductos	0.00897014790933002	0.0151095771398634	0.0135878014689678
Visa_msaldopesos	0.00884080615055726	0.0101293171385726	0.00842407464988996
Visa_msaldototal	0.00865297916863434	0.00535208973132553	0.00946859349198347
Visa_cconsumos	0.00864045763246366	0.00627963570712057	0.0113432934947004
mttarjeta_visa_debitos_automaticos	0.00728956769263424	0.00460338091993068	0.00997273986952571
ctransferencias_recibidas	0.00694382735762754	0.0106487188381975	0.0103153782758194
mtransferencias_emitidas	0.00691636760714672	0.0105731565147873	0.00925274639022137
ctarjeta_debito_transacciones	0.00681257303730948	0.00767475623263343	0.00818558624374723
cprestamos_personales	0.00658380976189486	0.0111930994128712	0.00502033189133381
cdescubierto_preacordado	0.00648268218285126	0.0100118416883261	0.00445278986152578
mautoservicio	0.00646982795927	0.0130232538499434	0.00852671522974886
Visa_status	0.00626056469594421	0.0154481602170958	0.00255393913413614
mcuenta_debitos_automaticos	0.00597497990052267	0.0135041464906129	0.00843916885281039
ctarjeta_debito	0.00550983236304569	0.00354135310164076	0.00928746305693835
ccallcenter_transacciones	0.00549025804325584	0.0220143445679509	0.00657956305301386
mcomisiones_otras	0.00547171787219995	0.0055780908862414	0.00805124783775543
Master_mlimitecompra	0.00503115784062624	0.00418638308546468	0.00763917609802779
ccajas_consultas	0.00497173213114015	0.00977323711395767	0.00383090870120422
Master_status	0.00470135170131388	0.00867692574397441	0.00213733913353238
Master_mpagospesos	0.00436083469476835	0.00820273495212087	0.0067048449372534
cpagomiscuentas	0.00419515953833626	0.00391502385623722	0.0053312724714946
Visa_mconsumosdolares	0.00408251327148509	0.0119865598377698	0.0059863608782411
internet	0.00381926852015866	0.00495637285188342	0.00381581449828379
Master_mpagominimo	0.00378783406051905	0.00428172824699447	0.00420675435392283
cmobile_app_trx	0.00375526987596615	0.0020739747667625	0.00517278334083012
Visa_mlimitecompra	0.00368960102452836	0.00263825889459359	0.00597277609561272
mpagomiscuentas	0.00367964069872896	0.00510373561413705	0.00524825435543225
Master_msaldototal	0.0036478607196662	0.00435456558472896	0.00442562029626902
ctransferencias_emitidas	0.00363821819059455	0.00325408882453436	0.00559240218201797
mextraccion_autoservicio	0.00350500375038188	0.0121111449709044	0.00506259565951101
thomebanking	0.00349595594678245	0.00262588440087024	0.00377506015039864
ctarjeta_visa_debitos_automaticos	0.00347222925882398	0.00321992454506969	0.00485580507950117
Master_mconsumospesos	0.00336254547264317	0.00479584349364594	0.0044497710209417
Master_fultimo_cierre	0.00309598494161877	0.00267320325290861	0.00546561087748639
matm	0.00304502391355236	0.00317172317472653	0.0044180731948088
Visa_fultimo_cierre	0.00296578175741771	0.00136130252026043	0.0045101478326234
cextraccion_autoservicio	0.00276056551978296	0.0119595389067417	0.00397430362894827
matm_other	0.00256156931148606	0.00411337790092454	0.00376600362864638
ccomisiones_mantenimiento	0.00244232335291164	0.00583641577699664	0.00268223985895977
ccuenta_debitos_automaticos	0.00236553168675561	0.00582894587274047	0.00404373696238223
Master_msaldopesos	0.00234122582628005	0.00270322234149098	0.00302487826525345
ccaja_seguridad	0.00225322607474969	0.0136415673354842	0.00142942101656438
ccajas_transacciones	0.00215218004823172	0.00126157169964539	0.00114263116107628
Master_cconsumos	0.00214155054783079	0.00364665989894559	0.00242563840931252
Visa_mpagado	0.00203289018652009	0.00547977257585045	0.00339921449768002
tmobile_app	0.00201017213443932	0.00399134028793187	0.00196375579994747
ccaja_ahorro	0.0019857430684746	0.00532306137173927	0.00330261159898929
Visa_mconsumototal	0.00196535625697874	0.00228634281738082	0.00329959275840521
active_quarter	0.00185793803207238	0.000776289071462983	0.00362109928061029
mttarjeta_master_debitos_automaticos	0.00185254108132124	0.00580961896233368	0.00225054565543557
mtarjeta_master_consumo	0.00176805490741886	0.00341087409285204	0.00209960362623131
catm_trx	0.00174839050530055	0.0048118153916853	0.00283620072874812
mplazo_fijo_dolares	0.00166995048364763	0.00729120800613296	0.00295091667094336
catm_trx_other	0.00166330910487262	0.00326685047206445	0.0025735615979327
Visa_mpagosdolares	0.00153278746049311	0.00287201659186354	0.00266110797487117
ctarjeta_master_transacciones	0.00150725836836126	0.00284200712200929	0.00215394275674484
tcallcenter	0.00150478449730301	0.00175175314605812	0.00173432391555699
Visa_msaldodolares	0.00143752828718448	0.00392436508404868	0.00262488188786215
ctarjeta_master	0.00138259746061466	0.000218756809834068	0.000523768841338795
mtarjeta_visa_descuentos	0.0013698387405389	0.00389252901772488	0.00231545072799341
mcaja_ahorro_adicional	0.00112729535020126	0.00227572181779331	0.00168753188650367
cseguro_accidentes_personales	0.00111855923568547	0.000997754034198575	0.00193507681439866
Master_mconsumototal	0.000992586857672012	0.00111374098626884	0.00103697174063329
Master_mpagado	0.000957633491908119	0.0012383612277611	0.00155470290080392
ccajas_depositos	0.000945749977146768	0.0014300836403477	0.0011471594219524
cseguro_vivienda	0.000849501302491721	0.000758730083284214	0.00142036449481212
ccajas_otras	0.000833030059026992	0.00221556725401835	0.00121508333509432
ctarjeta_visa	0.000777284749425781	0.00203199959912989	0.000704899276383912
tcuentas	0.000734819321653364	0.000955662479955743	0.000700371015507784
