Feature	Gain	Cover	Frequency
ctrx_quarter	0.252790666503965	0.0328568239357635	0.031303602058319
cpayroll_trx	0.0951026607113893	0.0368631370343882	0.0124356775300172
mcuenta_corriente	0.0549384540365885	0.0187866682273449	0.0220840480274443
mpasivos_margen	0.0472597407035988	0.0258491824878368	0.032590051457976
mrentabilidad_annual	0.0365582392720574	0.0353140481740571	0.0424528301886792
fpoco_uso	0.0325228933223369	0.00309397566933161	0.00214408233276158
mprestamos_personales	0.0265776853596746	0.0334568469767186	0.015008576329331
mtarjeta_visa_consumo	0.025308977660716	0.0192899298059632	0.0227272727272727
cprestamos_personales	0.0206715665143054	0.00641145124040292	0.00364493996569468
mcomisiones_otras	0.0204135592499735	0.0215739996403642	0.0347341337907376
mrentabilidad	0.0186592467074453	0.0202299585777076	0.0289451114922813
Visa_fechaalta	0.0160912092093713	0.0181070963108846	0.0265866209262436
cliente_edad	0.015788639469355	0.0231945233733171	0.0377358490566038
Master_fechaalta	0.0150525317176767	0.0367309306537139	0.0362349914236707
mactivos_margen	0.014559162830998	0.0137746583163057	0.0261578044596913
Master_status	0.0140357835201864	0.0099837926528539	0.00192967409948542
mautoservicio	0.0132083009283873	0.0300753384728172	0.0385934819897084
Visa_mpagominimo	0.0130974994664794	0.0172246479496341	0.0253001715265866
Master_Fvencimiento	0.0124760971434263	0.0210096852448176	0.0334476843910806
Visa_status	0.012372102976867	0.0218734001931273	0.00471698113207547
cdescubierto_preacordado	0.0121634523688814	0.0134353822304128	0.00450257289879931
mcaja_ahorro_dolares	0.0108688624474448	0.0275127376878687	0.0188679245283019
numero_de_cliente	0.0103289757073114	0.0146574758954556	0.0298027444253859
ccomisiones_mantenimiento	0.00944144290406944	0.0279607484451201	0.0115780445969125
ctarjeta_visa	0.00925149836973044	0.00127359077109972	0.00128644939965695
Visa_msaldototal	0.00903154863101405	0.0181202123372139	0.0180102915951973
chomebanking_transacciones	0.00853397689503463	0.0130236866908332	0.0212264150943396
Visa_msaldopesos	0.00840629950249591	0.0158000118940909	0.0212264150943396
Master_mfinanciacion_limite	0.00822357712994161	0.00747450869075201	0.0199399656946827
Visa_mpagospesos	0.00811325597891525	0.0146224353586268	0.0246569468267581
Visa_cconsumos	0.00800324646251955	0.0172410078189362	0.0216552315608919
ccajas_consultas	0.00770523529675541	0.0139242618927613	0.00450257289879931
Visa_mconsumospesos	0.00759424163885039	0.0136488253398464	0.0222984562607204
cliente_antiguedad	0.00718988131713292	0.00882902850902824	0.0173670668953688
cproductos	0.00685947645844427	0.0158391841550314	0.0147941680960549
ccaja_seguridad	0.00660575457339963	0.0168418920606416	0.00385934819897084
ccomisiones_otras	0.00657414729064757	0.0128322032555085	0.0158662092624357
ctarjeta_visa_transacciones	0.00562733887627886	0.0139432941963825	0.0143653516295026
mcuenta_debitos_automaticos	0.00552038940293946	0.0159517868234307	0.0096483704974271
mttarjeta_visa_debitos_automaticos	0.00529315969266516	0.00848364274599132	0.0135077186963979
