Feature	Gain	Cover	Frequency
ctrx_quarter	0.231873426019559	0.0243642426263477	0.0263975155279503
mpayroll	0.0634682768913742	0.0240639737636936	0.0115350488021295
mcuenta_corriente	0.0618920314286496	0.0217521844449918	0.024622892635315
mprestamos_personales	0.0381307334136136	0.0185680936434108	0.00998225377107365
cpayroll_trx	0.036132115918308	0.0110040756175865	0.0046583850931677
mcuentas_saldo	0.0333200504570309	0.0314106886262221	0.0301685891748004
mpasivos_margen	0.0322745558879503	0.0155196317561143	0.0217391304347826
mrentabilidad_annual	0.0266941995700276	0.033646635193356	0.0326086956521739
Visa_status	0.0261273198084807	0.012279582544134	0.00332741792369122
mtarjeta_visa_consumo	0.0224282830377342	0.0165948973092605	0.0188553682342502
mcomisiones_mantenimiento	0.0205941070143015	0.0129811862445413	0.012866015971606
mcaja_ahorro	0.0202679517002092	0.0185298826898429	0.0232919254658385
mrentabilidad	0.0157399781324996	0.0171206640536499	0.0224046140195209
mactivos_margen	0.0152179877034056	0.0257824082175225	0.0237355811889973
cliente_edad	0.0147637698163195	0.0209469385257519	0.0312777284826974
Visa_fechaalta	0.0137926651267744	0.0201386237476976	0.0268411712511091
Master_fechaalta	0.0133808691314459	0.0204466745972369	0.0263975155279503
Visa_Fvencimiento	0.012674373295292	0.0150471340100613	0.0277284826974268
Master_Fvencimiento	0.012177406432616	0.0211946839696516	0.0297249334516415
chomebanking_transacciones	0.0112447203516871	0.0178335513021927	0.0224046140195209
Visa_msaldototal	0.0108502984601064	0.0169133197033397	0.0186335403726708
Visa_mpagominimo	0.0108410355246228	0.0116459131261589	0.0179680567879326
Visa_mconsumospesos	0.0107189969911699	0.0207204088151312	0.0268411712511091
numero_de_cliente	0.00997176369156839	0.0218795587281919	0.0259538598047915
Visa_msaldopesos	0.00955800600107595	0.0140873001528851	0.0157497781721384
cdescubierto_preacordado	0.00879075084755531	0.0127152739552956	0.00421472937000887
Master_mfinanciacion_limite	0.00775805551145236	0.00942361332815635	0.018189884649512
Visa_cconsumos	0.00773928984555942	0.00781940566043752	0.0150842945874002
ctarjeta_visa_transacciones	0.00735720037378438	0.00907739812377295	0.0139751552795031
mcomisiones	0.00733147265076124	0.0131537080342045	0.018189884649512
mcaja_ahorro_dolares	0.00723464163114074	0.00959680747083522	0.0168589174800355
mtransferencias_recibidas	0.00716578108132707	0.00823558552022143	0.0168589174800355
Visa_mfinanciacion_limite	0.00656713909320451	0.010293471706513	0.0150842945874002
mautoservicio	0.00648425515597803	0.013643906638365	0.018189884649512
ccajas_consultas	0.00640809565528205	0.0112837678151748	0.00332741792369122
cliente_antiguedad	0.00632850376476074	0.01204083065394	0.0150842945874002
ccaja_seguridad	0.0062589391514123	0.0127686960637246	0.0031055900621118
Visa_mpagospesos	0.00622319785670789	0.0137506842856175	0.0168589174800355
cproductos	0.00600855742640139	0.0145591788016068	0.0124223602484472
mcomisiones_otras	0.00550734182567435	0.00962367496362271	0.0144188110026619
mtransferencias_emitidas	0.00545680496454822	0.0121256935870557	0.0161934338952973
ctarjeta_master	0.00518827406049843	0.000342447364711023	0.000887311446317658
mcuenta_debitos_automaticos	0.00510138061734355	0.01315063917539	0.00842945874001775
ccomisiones_otras	0.00509338569841903	0.0124934573727456	0.0133096716947649
ctarjeta_debito_transacciones	0.00499959925838505	0.0130862730238137	0.0161934338952973
Master_mlimitecompra	0.00489484740581327	0.00457658715286763	0.00976042590949423
mttarjeta_visa_debitos_automaticos	0.00451353512413137	0.0101042609167463	0.0106477373558119
Master_status	0.00415588475023434	0.0108853487261433	0.00288376220053239
ctransferencias_recibidas	0.00397444545080281	0.00657754301251936	0.00976042590949423
Visa_mconsumosdolares	0.00376981482369723	0.0078787724346394	0.0077639751552795
cmobile_app_trx	0.00368660428506147	0.00392114947388776	0.00532386867790595
cprestamos_personales	0.00355667291741532	0.00960994831096468	0.00332741792369122
thomebanking	0.00321990622045161	0.00542342576163584	0.00532386867790595
Visa_mlimitecompra	0.00312087552160429	0.00818635063997955	0.00709849157054126
