Feature	Gain	Cover	Frequency
ctrx_quarter	0.287850696044946	0.0318826068544025	0.0299674267100977
mcuentas_saldo	0.160143330215185	0.0361143666701663	0.0416938110749186
mpayroll	0.0449181961088372	0.0351232837708707	0.0182410423452769
cpayroll_trx	0.0415441869205817	0.0178059839230875	0.00781758957654723
mprestamos_personales	0.0394012016859432	0.0301964807542114	0.0143322475570033
mcaja_ahorro	0.0273929170388779	0.03143424151361	0.0364820846905537
mrentabilidad_annual	0.0227922640814435	0.0344617300725827	0.0345276872964169
mcomisiones_mantenimiento	0.0208001050367589	0.0231750359904274	0.0169381107491857
mtarjeta_visa_consumo	0.020739034799587	0.0184204647014639	0.0201954397394137
cdescubierto_preacordado	0.0164014148138996	0.0109712736239829	0.00390879478827362
mpasivos_margen	0.0152603962815893	0.0176612192160177	0.0214983713355049
mactivos_margen	0.0145748271799327	0.0234870230710215	0.0247557003257329
mrentabilidad	0.0110713374825944	0.0151580618219595	0.0286644951140065
mcuenta_corriente	0.0105276469126193	0.0218768815565786	0.0221498371335505
cliente_edad	0.010444632666488	0.0191868958897105	0.0299674267100977
Visa_status	0.00981767864504216	0.0313305084828441	0.00846905537459283
Visa_fechaalta	0.00959425815484169	0.0192610230744737	0.0214983713355049
Visa_msaldototal	0.00958884429884627	0.0161389008733987	0.0188925081433225
Master_status	0.0095595992248261	0.00157164265766389	0.00130293159609121
Visa_msaldopesos	0.00848554531098887	0.0180280465297333	0.0149837133550489
Master_fechaalta	0.00836533862390971	0.0181708225044354	0.0228013029315961
Visa_Fvencimiento	0.00822416658909257	0.0109221369251991	0.0247557003257329
ccajas_consultas	0.00762350724446256	0.0171309218539999	0.00521172638436482
Visa_mconsumospesos	0.00731574511935297	0.0114146483722301	0.0254071661237785
numero_de_cliente	0.00706639402507692	0.0165829885634381	0.0221498371335505
Visa_cconsumos	0.00676049652853758	0.01090737152545	0.0149837133550489
ccaja_seguridad	0.00671260881834645	0.0177477290740139	0.00456026058631922
Master_Fvencimiento	0.00666694777198035	0.0156913235209028	0.0221498371335505
Visa_mpagominimo	0.00660071236173086	0.0163936837559815	0.0169381107491857
chomebanking_transacciones	0.00654087367955961	0.00965779094160174	0.0169381107491857
Master_mfinanciacion_limite	0.0061878537335531	0.00848830373961985	0.0169381107491857
cprestamos_personales	0.00593729751072848	0.0116444407688334	0.00456026058631922
cliente_antiguedad	0.00551874812089399	0.0107045583471938	0.0195439739413681
cproductos	0.00536183770082067	0.00772451794065488	0.0110749185667752
ctarjeta_visa_transacciones	0.00527770708575716	0.0117463539218665	0.0162866449511401
mttarjeta_visa_debitos_automaticos	0.00500477215110927	0.00583075692429706	0.0143322475570033
mtransferencias_recibidas	0.00440873881839191	0.00658837014827163	0.0136807817589577
mcomisiones_otras	0.00428808773898141	0.0076416665997502	0.0123778501628664
mtransferencias_emitidas	0.00405120863215473	0.0137340919234126	0.0188925081433225
ccomisiones_otras	0.00403600610111303	0.010138820273453	0.0136807817589577
Visa_mpagospesos	0.00352495040518757	0.00961298817844948	0.0156351791530945
ccallcenter_transacciones	0.00348034399319418	0.00771140356400352	0.00260586319218241
mcaja_ahorro_dolares	0.003404467550702	0.00471260153135394	0.0123778501628664
mautoservicio	0.00337465264340562	0.0141112568931152	0.0175895765472313
Visa_mfinanciacion_limite	0.00335787839705649	0.0050265022978114	0.0110749185667752
Visa_mconsumosdolares	0.0032583018394099	0.00729029886594976	0.00912052117263844
Visa_mlimitecompra	0.00317004417592917	0.010253435047363	0.0104234527687296
cmobile_app_trx	0.00294651225468441	0.00622306252627097	0.00521172638436482
ctarjeta_visa	0.00288801210071251	0.0117248343367176	0.00390879478827362
mcomisiones	0.00283838994806363	0.00586454661292236	0.0110749185667752
internet	0.00282733408183925	0.0201728381034518	0.00456026058631922
thomebanking	0.00271966115484558	0.00287351189348259	0.00325732899022801
mcuenta_debitos_automaticos	0.00265095668855758	0.0113027915573583	0.00716612377850163
ctransferencias_recibidas	0.00238909493098811	0.00629929101315858	0.00912052117263844
Master_mconsumospesos	0.00238247127144383	0.00549920146766948	0.00390879478827362
ctarjeta_master	0.00221364550840455	0.00568599221722721	0.00260586319218241
ctarjeta_debito_transacciones	0.002157060081802	0.00754787723082301	0.0104234527687296
cextraccion_autoservicio	0.00197797212640005	0.0112973319241601	0.0104234527687296
