Feature	Gain	Cover	Frequency
ctrx_quarter	0.303100971195135	0.0384153078100035	0.0305676855895197
cpayroll_trx	0.0891949264155929	0.0289471679579315	0.00946142649199418
mtarjeta_visa_consumo	0.0756095391870809	0.0294738746794322	0.0334788937409025
mcuenta_corriente	0.0461684127008937	0.0369367898413054	0.0269286754002911
mpasivos_margen	0.0439984880451855	0.0324122295376748	0.0334788937409025
ccomisiones_mantenimiento	0.039597498147651	0.0109701924613048	0.00800582241630277
mprestamos_personales	0.0368276427150142	0.0355417501957004	0.0203784570596798
mrentabilidad_annual	0.0335627510374946	0.0412951266651216	0.0393013100436681
mactivos_margen	0.0271284427827483	0.0301660423877205	0.0356622998544396
cprestamos_personales	0.0165647578736732	0.0122842025594985	0.00582241630276565
mcomisiones_otras	0.0151497129596502	0.0232375321942518	0.0298398835516739
Master_Fvencimiento	0.0145585790614566	0.0182550068481405	0.0232896652110626
Visa_status	0.0143419696476283	0.0132117166731344	0.00655021834061135
ctarjeta_debito_transacciones	0.0142123423686828	0.00871789070380966	0.0138282387190684
Visa_fechaalta	0.0136329425867164	0.031341747981538	0.0356622998544396
cdescubierto_preacordado	0.013619354700026	0.0248052178570881	0.00873362445414847
mrentabilidad	0.0118292333894135	0.0233132976071136	0.0262008733624454
Visa_mpagominimo	0.0111883862400153	0.0164006677972581	0.0211062590975255
cliente_edad	0.0110291637553214	0.0301264953936257	0.0363901018922853
Visa_msaldototal	0.00955692553990661	0.0170862809981826	0.0232896652110626
ctarjeta_master	0.00927446420520409	0.0104907749707852	0.00727802037845706
mcaja_ahorro_dolares	0.00872650296963142	0.0344503147446576	0.0269286754002911
ccajas_consultas	0.00848074031855891	0.0175691150439947	0.00582241630276565
mautoservicio	0.00841807206485328	0.0200841836291428	0.0232896652110626
Visa_msaldopesos	0.00797381724762199	0.0157261840618575	0.0225618631732169
cproductos	0.00691082858185396	0.0270446598764219	0.0218340611353712
Master_fechaalta	0.00680832883482538	0.0178005170142621	0.0240174672489083
falto_costo_mantenimiento	0.00569757366774408	0.0177344000708532	0.00727802037845706
Visa_mpagospesos	0.00453757836493921	0.0165238397477204	0.0254730713245997
chomebanking_transacciones	0.00452842735546629	0.0113014516914112	0.0167394468704512
Visa_cconsumos	0.00445860826325773	0.0138351720290577	0.0225618631732169
ccaja_seguridad	0.00444034607367392	0.0085277073469649	0.00291120815138282
Master_mlimitecompra	0.00413174030565328	0.0119341889336014	0.0218340611353712
mcuenta_debitos_automaticos	0.00402038987952142	0.0152716502379968	0.012372634643377
Visa_mconsumototal	0.00398846762552036	0.0151233893342915	0.0189228529839884
Visa_mconsumospesos	0.00361810803563397	0.00851066856048428	0.0174672489082969
cmobile_app_trx	0.003550501640849	0.00968999599617844	0.0101892285298399
ctarjeta_visa_transacciones	0.00354592070311962	0.00827749232759721	0.0152838427947598
ccomisiones_otras	0.0034439722921933	0.00970979148821703	0.0145560407569141
ccallcenter_transacciones	0.00310881063778361	0.0126007984621689	0.00436681222707424
numero_de_cliente	0.00309331470536986	0.00757159974482878	0.0160116448326055
Visa_mfinanciacion_limite	0.00287906571661832	0.00969367649136488	0.0160116448326055
Master_mfinanciacion_limite	0.00280834618279723	0.00930218031215145	0.0189228529839884
tcallcenter	0.00269170076894027	0.00785433802444948	0.00291120815138282
ctransferencias_emitidas	0.00265223689947441	0.00670759250231809	0.0101892285298399
mtarjeta_master_consumo	0.00237246062003944	0.0105467302282809	0.00655021834061135
Master_mconsumospesos	0.00219138505161437	0.00394854081196269	0.00582241630276565
cliente_antiguedad	0.00214302761307149	0.00718098336526151	0.012372634643377
thomebanking	0.00209988415976429	0.0050986735627318	0.00363901018922853
mttarjeta_visa_debitos_automaticos	0.00202484345243535	0.00768295305337766	0.0109170305676856
Master_msaldopesos	0.00199713125600785	0.00710730014489567	0.00873362445414847
ctarjeta_visa_debitos_automaticos	0.00195832497782583	0.00664646109023746	0.00655021834061135
mextraccion_autoservicio	0.00193905072198478	0.00918067998101686	0.00800582241630277
ctarjeta_visa	0.0016808357061129	0.0121826003636945	0.00509461426491994
Visa_mlimitecompra	0.00159177309620867	0.00403986401523402	0.00873362445414847
ctarjeta_debito	0.00139995809588774	0.00226986842376342	0.00509461426491994
ccajas_transacciones	0.00139503345809011	0.00759943074030228	0.00291120815138282
cextraccion_autoservicio	0.00130789527561106	0.0104061675714795	0.0101892285298399
Master_mconsumototal	0.00129493447651618	0.00461702724644193	0.00509461426491994
Master_mpagospesos	0.00126322701381875	0.00936062833531129	0.00655021834061135
ctransferencias_recibidas	0.00125777151609462	0.00421127831296072	0.00655021834061135
matm	0.00106133208861901	0.00436121083599369	0.00509461426491994
internet	0.000996300320458889	0.00568035309878999	0.00291120815138282
Master_cconsumos	0.000690896967323437	0.000645113090546267	0.00145560407569141
ccuenta_debitos_automaticos	0.000645181309166735	0.000601079118255997	0.00145560407569141
catm_trx	0.000609159215439046	0.00524243282491423	0.00436681222707424
cpagomiscuentas	0.00059069222439098	0.00180551017052057	0.00363901018922853
Visa_fultimo_cierre	0.000450560822335665	0.0012710612121337	0.00291120815138282
ctarjeta_master_transacciones	0.000423683563724815	0.00250204755038484	0.00145560407569141
catm_trx_other	0.00031447380181887	0.00353304076573656	0.00218340611353712
matm_other	0.000292886303414808	0.00279834940788384	0.00145560407569141
Master_status	0.00027759257336143	0.00442210763483534	0.00145560407569141
Master_msaldodolares	0.000250250383263271	0.00129066608091561	0.000727802037845706
cseguro_vida	0.000249498137893652	0.00427985869537883	0.00145560407569141
ccaja_ahorro	0.000171628578352468	0.00103521625365328	0.000727802037845706
Master_mconsumosdolares	0.000155086488368057	0.000301800605287493	0.000727802037845706
cseguro_accidentes_personales	0.000146659766672297	0.00164884718019448	0.000727802037845706
Visa_delinquency	9.66772739216089e-05	0.000227897435010117	0.000727802037845706
